filename,women-related target,harm_type,harm_category,rationale
img02709.jpg,woman's job,Explicit-Harm,Sexual-Harassment,"The meme equates Subway workers with prostitutes, objectifying their roles and suggesting sexual exploitation."
img02710.jpg,Sarah Palin,Explicit-Harm,Sexual-Harassment,"The meme objectifies Sarah Palin by focusing on her physical appearance, specifically her breasts, which is a form of sexual harassment."
img02711.jpg,woman,Non-Harmful,NULL,"The meme uses a humorous scenario to discuss different life paths for a woman, but it does not explicitly harm or demean women."
img02712.jpg,Michelle Obama,Explicit-Harm,Appearance-Attack,"The meme directly compares Michelle Obama to an orangutan, which is a derogatory and offensive statement about her appearance."
img02713.jpg,woman's appearance,Explicit-Harm,Appearance-Attack,"The meme uses derogatory language to shame the woman's body size, equating 'being curvy' with 'being fat'."
img02714.jpg,woman,Non-Harmful,NULL,"The meme is a humorous depiction of self-defense against an aggressive feminist, not a harmful attack on women."
img02715.jpg,woman's appearance,Non-Harmful,NULL,"The meme compares idealized and realistic appearances, but does not demean either."
img02716.jpg,women's restroom sign,Implicit-Harm,Misogyny,"The sign depicts women as a group, suggesting a stereotypical idea of women being gossipy or collectively problematic."
img02717.jpg,girls,Implicit-Harm,Misogyny,"The meme suggests that girls gain power when boys can't retaliate, implying that boys should be able to hit back."
img02718.jpg,woman's dress,Implicit-Harm,Sexual-Harassment,"The meme suggests the woman's dress is inappropriate for the setting, implying sexual interest or objectification."
img02719.jpg,woman,Non-Harmful,NULL,"The meme praises a woman for giving an opinion, which is a positive interaction."
img02720.jpg,woman,Non-Harmful,NULL,The meme does not target a woman for abuse; it is a humorous exchange between characters.
img02721.jpg,woman,Explicit-Harm,Sexual-Harassment,"The image depicts a woman gagged and bound, with the text 'Silence is golden, duct tape is silver,' suggesting a sexual proposition."
img02722.jpg,woman's appearance,Implicit-Harm,Appearance-Attack,"The meme uses a large, exaggerated image of a woman's buttocks to make a derogatory comment about her body."
img02723.jpg,women,Explicit-Harm,Misogyny,"The meme suggests women should return to traditional roles, implying they are inferior."
img02724.jpg,woman,Explicit-Harm,Misogyny,"The meme suggests women should be confined to traditional domestic roles, perpetuating gender stereotypes."
img02725.jpg,woman,Implicit-Harm,Misogyny,"The meme suggests that women's perceived infallibility leads men to make poor choices, implying that women are not always right and should be held accountable for their actions."
img02726.jpg,woman,Explicit-Harm,Sexual-Harassment,"The meme directly states that rape can occur without physical touch, promoting a harmful sexual stereotype."
img02727.jpg,girlfriend,Implicit-Harm,Sexual-Harassment,The meme objectifies the girlfriend by suggesting she should be submissive and accommodating to the man's desires.
img02728.jpg,woman in Captain Marvel movie poster,Non-Harmful,NULL,"The meme uses a movie poster to make a humorous comparison between a cat and a character from 'Alien', but it does not target women for abuse."
img02729.jpg,bride,Implicit-Harm,Sexual-Harassment,"The meme uses a suggestive comment about a woman's size to imply sexual interest, objectifying her."
img02730.jpg,woman's appearance,Implicit-Harm,Misogyny,"The meme uses a derogatory term 'ugly girls' to make a joke about a woman's appearance, attacking her as a group."
img02731.jpg,hooker,Explicit-Harm,Sexual-Harassment,The meme objectifies the woman as a prostitute and reduces her actions to mere sexual services.
img02732.jpg,cosplayer,Non-Harmful,NULL,"The meme uses a before-and-after comparison to critique cosplay, but does not explicitly harm or demean the cosplayer."
img02733.jpg,woman driver,Implicit-Harm,Misogyny,"The meme suggests women drivers are necessary because women cook more frequently, implying they are less capable of driving."
img02734.jpg,girls on Instagram,Non-Harmful,NULL,"The meme uses a humorous comparison between two trucks to make a light-hearted observation about social media behavior, not targeting women for abuse."
img02735.jpg,older black women,Implicit-Harm,Misogyny,"The meme uses a racial slur to attack older black women, perpetuating negative stereotypes about their age and race."
img02736.jpg,transgender feminists,Non-Harmful,NULL,The meme does not target transgender feminists for abuse; it is a humorous commentary on the concept of transgender feminism.
img02737.jpg,woman,Non-Harmful,NULL,"The meme does not directly target a woman but instead comments on societal norms regarding wife-beating, which is a sensitive topic but not inherently harmful."
img02738.jpg,Rihanna,Explicit-Harm,Sexual-Harassment,"The meme suggests a sexual encounter between Rihanna and the person being mocked, implying inappropriate behavior."
img02739.jpg,woman on ladder,Non-Harmful,NULL,"The meme is a humorous situation involving a woman on a ladder, but there is no explicit or implicit harm towards her."
img02740.jpg,single women over 30,Implicit-Harm,Misogyny,"The meme uses ageism to stereotype older women as undesirable, promoting negative attitudes towards them."
img02741.jpg,feminist,Non-Harmful,NULL,"The meme uses humor to mock the idea of a feminist being harassed, but it does not actually harm the feminist."
img02742.jpg,woman,Explicit-Harm,Misogyny,"The meme states 'Women don't belong in the kitchen', which is a stereotype implying women should not participate in certain activities or roles."
img02743.jpg,Feminists,Non-Harmful,NULL,The meme discusses feminism and equal responsibilities without targeting women for abuse.
img02744.jpg,woman,Implicit-Harm,Sexual-Harassment,"The meme suggests that asking for attention is equated with sexual availability, objectifying the woman."
img02745.jpg,woman,Explicit-Harm,Appearance-Attack,"The meme criticizes the woman's size, associating her talent with her physical appearance."
img02746.jpg,woman,Non-Harmful,NULL,The meme uses statistics to highlight systemic issues affecting women but does not directly harm or demean them.
img02747.jpg,woman's clitoris,Explicit-Harm,Sexual-Harassment,"The meme suggests that men cannot find the clitoris after a woman's handjob, implying a lack of sexual knowledge or competence."
img02748.jpg,woman,Non-Harmful,NULL,The meme contrasts two types of men but does not target the woman for abuse.
img02749.jpg,woman living in the 1600s,Non-Harmful,NULL,"The meme uses humor to highlight the historical context of women's contributions to science, not to harm or demean them."
img02750.jpg,woman in casual attire,Non-Harmful,NULL,The meme references a TV show and a humorous scenario but does not target a woman for abuse.
img02751.jpg,woman,Explicit-Harm,Sexual-Harassment,"The meme objectifies women by suggesting they are attracted to GHB, a drug that can cause sexual assault."
img02752.jpg,woman,Implicit-Harm,Appearance-Attack,"The meme suggests that plastic surgery is cheap, implying that women should not need makeup."
img02753.jpg,woman,Implicit-Harm,Misogyny,"The meme uses a quote implying that men support rapists, which is a form of gender-based discrimination."
img02754.jpg,female athlete,Implicit-Harm,Sexual-Harassment,"The meme objectifies the woman by focusing on her buttocks and using a suggestive title, implying sexual interest."
img02755.jpg,woman in revealing outfit,Explicit-Harm,Sexual-Harassment,"The image objectifies the woman by focusing on her body and using a suggestive title, implying sexual interest."
img02756.jpg,woman,Explicit-Harm,Misogyny,"The meme uses a dated image of a woman in a dress and a man in a suit, implying a gender-based hierarchy where women are subservient."
img02757.jpg,feminist,Non-Harmful,NULL,"The meme uses a playful nickname 'Womanbreaster' to make light of a location, but it does not target or harm the feminist individual."
img02758.jpg,woman,Explicit-Harm,Character-Assassination,The meme uses the term 'trophy wife' to shame the woman's marital status and suggest she is only valued for her appearance.
img02759.jpg,woman,Non-Harmful,NULL,"The meme uses a humorous comparison between a car salesman and a woman on the roof of a car, but there is no explicit or implicit harm towards the woman."
img02760.jpg,woman,Non-Harmful,NULL,"The image depicts a romantic scene with text expressing love and support, which is not harmful."
img02761.jpg,woman,Explicit-Harm,Sexual-Harassment,The meme objectifies the woman by reducing her to a sexualized stereotype.
img02762.jpg,female passenger,Implicit-Harm,Misogyny,"The meme suggests that female passengers are more likely to cause arguments, implying they are inherently problematic."
img02763.jpg,Letty,Implicit-Harm,Sexual-Harassment,"The meme suggests that women will cheat if their partner takes a nap, implying a sexual double standard."
img02764.jpg,hot women,Implicit-Harm,Sexual-Harassment,The meme objectifies women by focusing on their physical appearance and suggesting they are only attractive due to their sexuality.
img02765.jpg,relationship between two women,Non-Harmful,NULL,"The meme uses a mathematical formula to humorously describe the complexity of a relationship, which is not meant to be harmful."
img02766.jpg,woman in bikini,Non-Harmful,NULL,"The meme uses a humorous scenario involving a hippo to create a light-hearted situation, not targeting the woman for abuse."
img02767.jpg,woman,Explicit-Harm,Misogyny,"The meme uses derogatory language to define a woman based on her physical features, promoting harmful stereotypes."
img02768.jpg,woman,Implicit-Harm,Misogyny,"The meme suggests that feminism ends when a woman has to pay for something, implying that she should be subservient financially."
img02769.jpg,truck drivers,Non-Harmful,NULL,"The meme uses irony to highlight the contradiction between truck drivers' support for women's rights and their opposition to women's topless rights, which is a form of gender discrimination."
